Neg Utility Mean,Stock Loss Mean,Clearing Loss Mean,Neg Utility SE,Stock Loss SE,Clearing Loss SE,S0,Type
0.09452271461486816,5.62707600693102e-06,9.321283141616732e-05,0.0010193671332672238,2.180851481625723e-07,1.1825793535535922e-06,0.3652590215206146,Mu Unknown
0.4798186123371124,3.3306692062243676e-17,2.1482147172235955e-09,0.0009517838479951024,2.6009792734862272e-18,4.109962717380178e-11,0.37217479944229126,Frictionless
