Neg Utility Mean,Stock Loss Mean,Clearing Loss Mean,Neg Utility SE,Stock Loss SE,Clearing Loss SE,Type
0.20866093039512634,2.2479830477095675e-06,7.964449469000101e-05,0.003267260268330574,9.308325843448984e-08,1.1733168321370613e-06,Mu Unknown
0.20960168540477753,2.372532253502868e-05,0.0021600318141281605,0.003297475166618824,1.0301633892595419e-06,3.2988038583425805e-05,Mu Known
0.2081620693206787,2.023843983143383e-21,2.4703782314054734e-13,0.0031354655511677265,7.641755920957973e-22,3.842619598844231e-15,Ground Truth
