Neg Utility Mean,Stock Loss Mean,Clearing Loss Mean,Neg Utility SE,Stock Loss SE,Clearing Loss SE,Type
0.0033833172637969255,1.2295482747504138e-06,4.224182339385152e-05,0.00014923946582712233,8.228391834563809e-08,1.2688353763223859e-06,Mu Unknown
0.003369290381669998,8.395197255595122e-06,0.0032842489890754223,0.00014984628069214523,5.544561076931132e-07,0.0001241333520738408,Mu Known
0.0033362535759806633,1.2789768693110388e-16,8.350173613810245e-15,0.0001408919197274372,2.9627819522803887e-17,3.515286257476649e-16,Ground Truth
